DATE,ADDRESS,NAME,TYPE,CLASS,LAT,LNG,ACC
Wed Nov 20 16:09:14 EST 2024,54:13:C3:F6:13:46,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,48:40:4B:86:D7:C1,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,77:14:D7:87:83:70,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,74:9C:19:6B:89:A3,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:73:6D,*MOB85-11679644,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:27:4B,*MOB85-11671647,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:56:DC:13,*MOB85-11669019,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,80:5B:65:5D:C6:BF,[LG] webOS TV UQ7590PUB,1,1084,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,75:21:7B:1B:A4:03,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,79:F1:06:65:F5:9E,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,7C:29:C7:50:BC:51,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,72:8D:AD:71:0B:03,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,F0:96:27:37:BC:41,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,C8:81:E7:DB:FF:F7,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:2B:01,*MOB85-11702544,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:6C:4D,MOB85-11677820,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:DB:40,*MOB85-11683269,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4B:9B:C8:CD:61:04,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,54:EC:BA:B1:1B:35,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:3D:78,*MOB85-11707271,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:27:4A,*MOB85-11671646,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,56:D4:A1:B5:40:5B,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,72:26:42:F9:FE:01,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6B:85:B4:DE:CE:2C,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,61:1F:51:0C:DC:2A,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:DA:C4,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:56:D9:97,*MOB85-11668383,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5E:CD:9B:2E:5E:A4,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,D1:BF:03:E9:33:97,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,77:A3:A5:80:A9:9A,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,54:EF:5C:78:C8:CA,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:78:F5,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:32:62,*MOB85-11674486,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:26:E6,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,60:C3:4C:30:F1:DD,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,62:83:AE:3F:F8:4A,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,75:8C:3C:ED:FB:04,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:79:BF,*MOB85-11681262,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,F6:A7:17:B9:4C:BE,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,76:13:34:23:E4:F8,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,59:32:3D:9A:F2:E9,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5D:45:28:5B:A1:6C,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:C7:D7:F9:F7:8E,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:5E:62:5F,*MOB85-11749899,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:56:D9:AC,*MOB85-11668404,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:6C:0E,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,7D:93:51:08:63:25,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:D8:AF,*MOB85-11682612,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:56:DC:25,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:27:DB,*MOB85-11701738,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4A:86:BD:4E:DD:18,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,64:46:7B:81:E5:E3,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:29:86,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5C:A8:A9:43:63:55,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:E0:7D,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:30:56,*MOB85-11703909,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5C:78:E2:A7:92:8F,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:2B:55,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6C:17:74:71:C1:E9,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,65:62:DF:12:21:78,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,75:A6:59:AE:72:5A,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:58:41:65,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,52:E5:0D:71:FB:EE,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6B:06:02:82:BF:DF,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5C:9D:97:40:E1:27,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:2E:BE,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,54:4B:D4:B8:07:1A,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,79:E5:22:77:1D:C5,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,7C:56:63:9C:81:96,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5D:0F:15:ED:04:46,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,61:F9:8F:2D:9B:2F,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,55:2F:41:22:81:71,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6A:F1:BF:D7:39:6E,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4B:8B:A6:8A:93:81,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5E:60:2D:6F:4B:92,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,A8:A2:37:39:E6:45,[LG] webOS TV UQ7590PUB,1,1084,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,67:49:D6:79:DC:31,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,D2:92:53:74:F8:82,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4C:91:57:57:E2:08,null,1,520,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6B:18:34:83:98:28,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,64:57:FE:44:A4:02,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4E:31:56:FC:DF:FB,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,51:B0:43:6E:B7:F9,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6A:78:A9:12:5D:45,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,63:30:A5:78:0E:4F,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,48:63:6B:60:68:C0,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,75:4E:94:18:CD:1A,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,F3:FD:01:99:81:DC,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,7A:5B:DB:13:6A:A4,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,72:39:EB:77:6E:43,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,40:3C:31:1D:9A:52,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,4B:61:EE:65:F4:A8,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,54:46:13:AA:E3:6D,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,5D:96:B4:7D:16:CA,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,6E:82:E1:4B:E3:1B,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,F4:EA:2F:45:06:1F,null,2,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,69:BC:7E:16:5B:38,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,60:0D:B2:B4:BD:49,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,A8:51:AB:92:D7:39,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:09:14 EST 2024,C8:69:CD:3A:AE:1F,null,3,7936,33.46552166666667,-82.08079166666667,1.9
Wed Nov 20 16:04:01 EST 2024,6D:BB:6D:CF:3A:02,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,4B:85:74:FF:8E:6E,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,20:50:E7:3D:C8:97,SC 400,2,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,6D:3D:1D:F1:E5:19,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,63:61:D9:03:D1:F1,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,60:98:66:36:47:31,null,2,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,7C:85:0D:2D:D8:A1,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,50:42:CD:24:46:4B,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,5C:90:EC:E5:4D:82,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,08:23:00:70:51:42,SC 400D-2308,3,1028,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,66:06:A0:5E:EF:9B,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 16:04:01 EST 2024,59:63:4E:70:58:01,null,3,7936,33.46521166666666,-82.07991500000001,2.0
Wed Nov 20 15:56:16 EST 2024,4B:C7:16:1D:E6:0F,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,E4:E1:12:B5:1B:FA,Base_BF_55-60259418,2,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,C8:12:0B:AD:60:65,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,48:92:26:40:72:2F,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,54:44:A3:54:A1:47,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,74:F0:7D:EF:68:8D,null,1,1664,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,58:A7:A1:82:FE:B3,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,42:DC:2A:D1:27:AB,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,79:79:4D:BD:67:E0,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,4D:37:4D:C1:4E:F6,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,5F:CB:2F:F0:A7:78,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,51:36:4D:07:04:BB,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,67:D2:3D:1F:F1:D3,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,6A:1E:9C:31:80:D9,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,69:DE:FA:62:E6:49,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,D0:C2:4E:9E:3E:FD,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,72:5D:B9:34:ED:D3,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,56:0F:FE:F6:E0:5D,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,71:99:CA:B7:53:7A,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,C8:12:0B:AD:62:75,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,74:F0:7D:E7:DA:33,null,1,1664,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,5D:7A:1A:3D:25:63,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,78:B1:BC:22:30:6B,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,5C:3D:FC:93:0B:4B,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,6A:9C:53:A5:4E:B4,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,4C:91:57:90:27:4B,RP450-12077897,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,51:78:44:D2:73:37,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,00:01:90:AE:A0:3D,null,1,1664,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,D0:C2:4E:99:BE:D7,[TV] Samsung QBB Series,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,6D:BD:14:2E:AC:21,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,4E:54:7C:0E:C1:86,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,54:44:A3:53:F0:59,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,0F:94:C5:E5:19:08,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,C8:12:0B:AD:5F:EB,50" Crystal UHD,3,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,C8:12:0B:AD:62:57,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,34:7B:24:45:E5:B8,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,6F:D5:84:96:EA:ED,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,FC:B4:67:A1:6A:4E,ESP32,2,1280,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,50:ED:8F:F7:06:74,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,00:1C:97:40:1C:19,null,1,1344,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,66:A4:A8:B0:04:CF,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,7A:0D:9C:16:3E:E9,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,BE:0F:F3:EC:F6:94,null,2,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,20:C1:EC:71:40:83,Game Day Party_BLE,2,1280,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,5F:67:DF:68:2D:1B,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,F4:05:8B:A2:4E:1B,Galaxy Watch Active2(378D) LE,2,1796,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,7D:BD:22:22:11:35,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,D0:C2:4E:96:7B:57,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,74:58:EB:B0:EB:93,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,4B:C7:CD:F8:3B:A9,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,32:24:A9:03:B8:88,null,2,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,47:5E:E3:A9:91:68,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,69:F1:ED:43:15:2C,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,7E:33:73:A8:99:19,null,3,7936,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:56:16 EST 2024,4C:BA:D7:77:4C:FF,null,1,1084,33.46257166666667,-82.07852,3.6
Wed Nov 20 15:51:04 EST 2024,6F:7F:A7:DD:83:AF,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,59:2C:38:BE:F3:1C,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,6F:81:9D:62:31:17,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,44:DB:CD:70:EB:F1,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,6E:7F:7A:EA:F2:FC,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,14:B4:25:CF:B5:A5,null,3,7936,33.464331666666666,-82.07975833333333,5.0
